accountId,rewards
st6Z7An1fZ92WNNEhSU5VKPKu4gp4T9MpUPcb719PYAqh3mCm,82.5
st6MbTQE3pVatKfeHDNBvV8e9TpSWi7Bc9hxnLbkwavAY3fro,82.2
st88YxGhyq76aCFFeR2kYxV12m65UBgtRZNjWB2C774K8PBEW,82.1
st7MG8DQv34tTKDro3y7ffTZXZfbgMHDSFHhazeLv3Gyeydpp,82.1
stB4Yp11fBTHTQECs4VPgiGPK4nkD5GwGZVGnzd6LwgQGPbG4,82
st6THdKL5FMhdqp3SJf4zqqYq5GtMgp4DapbGoBUGkJ4vBbTT,82
st9B5mv3U1UZLeLn3qm1mo51z634VxRm2Xfb7eUSt91D7CRAb,81.9
st6TXX7iLLSZ6bDKxqAhFWwANXQwa694oniotBbCukZfv841C,81.9
st9XC4cd3E4C5MNHL6DRi8oWaMB7nMKmo85GonsUo42neDJPq,81.8
st9zXKKDcrVrmdzWBc53eVBiF83gvG3vi8DWyHPEiX4nFRcmu,81.4
st7Jtm1K93jZMt1JVtmHhqmUdTpRJU9rwrcXxLjTPoqXP1PJB,81.3
st9fc5ELBdJHAoQ15pry1abyo18tFrmXLbHmx9QLzQzLPcEqd,80.6
st7pCBFY4snDgpkFDnku7xL5rgXCJFJ6nKmBRpTZMfwHsP3aF,80.4
st6Mgbx13JqrGzgesh75kTDNTfPKCYnqodQaSg9nK7GyzDuSr,80.2
st869qLBsycNoYW5boLMQuwJMq2xfi9pK9C9s6LcNvPdDQ4Nm,80.1
st882HMX7vfqGiVyMcMy9dcEMvwTbmri6MWimZi6UPED7Avkw,79.9
stAFHTo2Au2vujBNJ3PVbvQgY1Rce6bzTbHW1hTGsRzn3C5iR,79.8
st8GUEZ7yfB98sFYM2WmQZ6wkdyYQaVXhbEmbaZtgscUUQYqD,79.8
st8QSpcLfCksuetQdXN98zvAmec2RK7vFBHFpiu18PUfi9Xn7,79.6
st6H5AWfipXGK8vcU95iFah1K2xqxMxTG6atEJvcFZL4aKhRf,79.6
st8tpnq6fHFDnCMh2Qoatf5eWPR22mBLaWubxwDhBps5ZNqD5,79.5
st7kqrTmnh9osPBzqMucMsvEFpmJ9Arkg29fUyAj8s3yz6eqS,79.5
st6GaVwLHJhgGkyey2L7iRYTPDmFECsKYWT5boYJXqzvrChLX,79.2
st7pRKVhzCHz62wFmMecamFxBS4KRsBU9PUabLwnyrmNWvjHF,79.1
st9qqG1tNj98uu2YcyYnDuQh7FNrFPZgLs5x9TpPPxqidQA2m,79
st9hfXwHZ5hYUKFxzmF2WPaMkzoSbDzbhTDruXyfnYrXMzLvc,79
stAJE94TcFaFE3gfbCq2XxZBjSjFpNnm2zse1Ff5xAvuQdAYR,78.9
st6KkVx26XuuWxZjnp3AGsN8mB5GG6zesNdgCEqiNUBfwyByp,78.9
st7dLtJLSoBhWz3i6CirXZgypkDiznonjLQ14RsPbJoHXjNtW,78.5
st8dCK5NWTC5KL6z4zoFvQMm83EWz86jsL29pqKRk5TC4VXbx,78.4
stAqcBXmdpznim7ZhKqRnALHvSU98XofC3HtMEyxpL64VFsaT,78.3
st984N19YmHjw2Nmm7zxa7kaN98MYZLpfgWFNLoReC2mpDr7n,78.3
st7JzyaXNZpFFHNxMD1Fvc6TnPNWTchF44RvL5QeVPW9TDgf3,78.3
st9qmz49m2ojzQ8HtbuSM2M9MUXXW5EfQrj6FYbUosAjEo6nR,78.2
stBv1vVM9n3wTr3Ahn2G8e9RnwAenM4kNLAuG9QYJMN2bzLHa,78.1
st8zYwCgX9AeqFhbs36EYrCKMWHRtMgNgJNNWTYLvNaH6ukSD,78
st9MZ8rf9Ekk6bKRmxQaRx8MN1LkMdyc4LAwVgsgthoGkLveA,77.9
st7fe5NnDhdieGDPcBj49q8haqVQbyzP3zrnpzbhVN4dUWSou,77.9
st6beNSDexyVu42uja14h9fWXvgxPhZnkwYssaFqixYxSmdEB,77.9
st6pQeVDeS8JmtQumsCxwqWafFRgrxB93b8BBBALM4fdksjmX,77.7
st6e8y7wSaFfAaA4drqfMWj2wjqniV5QMPeadydTPDaDxkxFe,77.7
st6RDVD1kxuuU9Z8mVfXUK96PD7JSLWz8YEemzkdoXkgranAc,77.7
st9ZynCpzajT43u3vBcVHXFn8F2wj3JmXMCjkmzsHMcwzM9Vp,77.5
st9ovujkF4FHEYt5Dc5MrYppB9cU7yhW38Ro9pQdKaBqGmBH5,77.1
stBgvNpKgeJEY3htiKXabk9f5gUXVrcpWFjLCooHUDosvFCHA,77
st9aMiFuMNEQfYHoBsQrqmPMgLVWZ8rQZJ2z8HqTQs6PSSydC,77
st7urkmAP8rG43JHyAqHZVbQ4jp2dVCh7GtwAiroUjCrP2nWN,76.8
st6MfofNFDVoUH7rDdsrhZuqbTFQsi5Wi3zBVjcERef5CbL8A,76.5
stBqRGc94b14pkBEBxLVzCRzK2BQvAGttMBsNVKHUABMjCF3F,76.4
st8TDjh69H3EYqz9NWBwhw9yTmnDpQHVoGZFb9EV1DNAw4MdM,76.1
stBtaXXNTGVBvQ5AKEKwBhYqaerwAkzfVogs9gwPb2zqF53rW,76
st9ys7bYvVDAzziJ3ZjvTkwm3GW5R9s5AmaVTcoyTJ46yYtFt,76
stBPLZQHvZCYCEUivRFmdJwk2cWYuSKCUJhgLJC5yu6qsRqcm,75.8
st6MhYdD9wNPt6RDyy24omTqX5wLpBxiduwvAKWdBJtHt7Z8d,75.8
st98WofVcoxwiyBiJSmVo2HYg3y72PLtkDCi2J4gWf99jsguH,75.7
stB9U7NJvFMvFBKwG1EWy39gdJZLcKDzxEAxfqKtkToXuERn7,75.6
st7ucayvfEWVtHiDXiXK9gxoVgN46cf6N87ubVSvQxsHoDH2c,75.6
stBv8H8iTaiQDtptrzatdZDvvtmKKucNBkTH2bt3U9ggr2ng1,75.5
stAq53m9PLo7MMszmPdWUBisaAMMvCMnu4VaoKmoajS7yPJJz,75.5
st7BFEThCXmMv4Rquak7wq9Vv6hy3MtReTpbA39RjZYwMyFo7,75.5
st6br937pAZyBmKU8VBgEsTcdLtMWq1Wa8vbipN5AzuSNcUTc,75.5
st6MjWhHA8AY7SbJprCqJrbRPBa44VbnY57vZ1UBZFSpjigfi,75.5
st7ShHasAEtg55eeVfU5JQYa1Ryy1AwL2L51pi8bxSVZ7gEa9,75.4
stBjh6KCgwnSyudNCrWFpkSzpVUXY6cM6EF3QJhKmQWtvxADq,75.3
st8Q3ABvHp5NpGzfkJiwDhmgpq2NjYXv841bQjSFpWkNLEYBC,75.3
st6rdjvCg5nNLpL2o9dG3C2m521QYozA5jZZeNhv878bjYqBH,75.3
st6gC3TkqqbzZzZsZApLcHDiEcGhCr1FrLvPWPFH4KbujcjL4,75.3
st7anMvGdsAK2sXkXx4BtmS3p8GQYwcQ58D4y5oTX5DgCex4z,75.1
stBSEBR8tTKYxm8wN37ZMk8EqxB2EkiqRkW1CsXP2BKaMzxhk,74.9
st7DLrEribFNxUzmL36LRPzUCEY9fTjMt2PvVmGWgfB2LKMSY,74.9
st6pSAFk5nU3R6n4gV2BcA7d4hc5dsb9JmtVKSZTModKoGJTu,74.9
st7TBJ3Awacs357pGvXtEdDsNP4oyFVT1TQHzwQyPaRgRJyaW,74.8
st7DzhLgSjTgisXt3VG1rxrm95GtYxv8Nt1qH2eaFTep9sEDs,74.7
st6iR6N19SfYyG38Ei2SYEL28RKLj4B5fNCEeQnjWpo3tRqHR,74.7
stAPxfmJjo2EmbBH7D2imXFsgRAayFrie7fTAmeCGMvef63JT,74.6
stB1qT4jJLaxANoN6DVVsu47qxZJQYPjBQKNRiHXDtd51rdeS,74.4
stA2EzRvsDV2mqTV66jPVakvETz5KRRdWdY9Zbbx2oT31SU4c,74.4
st9o5TVsPZcEdpFxuo8zyswNMHwEYAJMqDFpwXs7t6LYYFp2y,74.3
st6rxWDkPqhwsHy59LjN6u7nyt9VA6VwPq8TT6a1BDEhFSWd8,74.3
stAUVzuUxDztJbuu1aaHpARzZFFjBQSQUrdPYSMssACagRSkz,74.1
st6Mn3aWeDtjS5866E3picfh4vHKKiBCEDCViXvqkCQwDpKYG,74
st6GtVQxTph2n9AXaeqrpX4koajxKssvUWuEhEa3LsjXAwUhh,74
st6jfm5SjWfrohg4bZtca6XEbju728uFKdHWPEpBoSH47QQ7q,73.9
stAZSDP5kvmza3kMo7rS6xbYC9SbTDtqDsv4XApsWDPhivB6a,73.7
st9t5TdByAcYUPitJEWoFDERBS9H71MCyppU2q1AmBify9hck,73.7
stBwEDWk4xnxmi3jZfesRXTsZuci6gsUiK1g8bCzTHz41ADU1,73.6
st6v4ZMYBjzeqtcB1wG5iwvVjEhZhir9K43o9NX3LueCEFCuJ,73.3
st9G6ZhgjvLkdaxQfqFMhBTZ9iEHYC9pScWLnmY1mjEXJgmqy,73.2
st8rZp3yQZQJv2NaXtdXkzYGzmjuSWsYonvKXzAtvmJ9kGMto,73.2
st8Q3bYuysAUw7baKNQ19JDPUADXBjhTJdyyxBuKLJMqgJp8k,73.1
st7SXSQ4bD2CBxj9eZQxsksq53cNRBRkER9B1MeQwonDtPuc5,72.5
st7AsVsz79KmctTcmx9ZQJ6kQBv9gEQHoDMms2f6kAhoJpwjF,72.5
st8YD2RKpYvPeYfqiXh736niT1VjSyULdRN1BSHbMGKGNdSto,71.9
st7fioj5uocRmripUTszZaDkic5uhE7KsgFzSr8AB8xrTorL5,71.9
stBRPVqEPK2b2wEUT1osqqYKb4hGg1rTx11ZK2DyE4zmPtGVs,71.8
st8uZaTZ165zL5BxBEQ22URBWa6dwSMAmqEhMeQp8CQDrF8yD,71.8
st8MPbba34FZUCmUJXRVnuNyghnJt1sHxaGZ8HPL1L5tp8uFr,71.8
st8yjy61vC5KX4LDDWrBikBcjFPjhh1sBZtsWH9Z7UWSJQczE,71.7
st6dVoPgGgGEz5huM1m8ctgrSxHxiMtdS5xe4G6qJvgi9XXuo,71.7
stBZCAZ5iFK5hLbvwfdgk3nPqTtqewkdMxqeXvaZFWz6eLwvX,71.5
st9wB6qVknn2ZRr8k8M7y2yfWRUGvqp4jMKMedf5V4u9HXRrx,71.1
st9DwxxTLPUzNurKAB68Smc9iVZXi11S8c2vhFmqaQswA3ord,70.9
st78nVtaUP39ueWcjvhnDsAWB4Z82v5efHhk5BqkY8rvsQM3N,70.9
stAtXmRLaxDnv88nYtAjV1ydR5uzxjNKzyghJpC4BAC5WYLcE,70.6
st6nHwRjn1eLYUR634vr9DJL9veebRyBxaQ9gvBcAsgfDZQ8T,70.6
st8r4T62C3EFR5SrvED3xGqboWKDreepq2ykkJiBjFVu9NJqG,70.5
stBLboXQatFwZNPNxP9s5yCe5fvbnfhr5GdmVZGYeFbfMnCjH,70.4
st8dQEpsNQo67Sc7yeJc7sVc4Xh9mcumVDMx74Qm7KEKF6dPW,70.4
stAvxYWirbaAxpbYtcz3goFGE3F34g5Uk1uchDi2q1LgPRnB5,70.3
st838ytGKnZ9QGBWy2ddrkc3QxewGVNSvMS5Hn7VoLZa1LPvC,70.3
st92kkY43rqAxid2YmJk6cr43HmWXgBkjDh2BPsQYBWdMwDuA,70.1
stAcCGMX41FTjdm1kEFnwuYS1AR1h1bbPAh75LBjj7ErfVYkV,69.9
st7KojYShrNSGUYa3Mt1eVambKKyUXXZaxv3eWsrsv9tprLXg,69.9
st7dzGy1opnWpobqoRo63kcbHcbthzuB8dV7uWFGiCd3idfb3,69.8
st85dgkQxCG5P6rGJmCNMAdE4NwG2w928fzxg3LkJLSzMJQVe,69.7
st6uxd3YLRd61ZYD2BDw4cWWPy54hkkZ4rBQd4rsknD81JdXS,69.6
stBcSAdbBaA637udR6DyosFB3xap3NKJeXe82CKSCC9EQycsB,69.4
stAjz9kZuAQBkooiwyL8isoF5uqYWF3sp9efyX9ryeF41izR8,69.4
stA2wc9mPJPaeZCsvhkucJzUkaeaEKy7PXQg7vFtBwKDMJoRx,69.4
st7iZMAH9fpkej7RY26XNeTiJcoiAGKW8Js3aJq9F6SiVTTDs,69.4
st7iD8M9RMKiUUkhFiRzqvWZXFuuRtB7sTYuc5esAcgM1yYge,69.2
stAcArQobNTRhUyeJVeov3SvSUKYNW8K2Ffx4dymut54GWzbQ,69.1
st88xcPkrCMXSGamZDk7FtHrKfvcUPwH8G4AeXATKbiabxDJY,69.1
st8MGftQrwhaU3vk9QkswZ2hgxX6XvoGvx2jYSB1YkFinHkXZ,68.8
stBbycm4A3vtQzQYrRMiPERi9jBAuLqob5D6T6a2M4xy3Jue9,68.7
st9UvbyAsAKC9ZtodW4q7k6LijERQqdzSXrWKGX9wVandXMQB,68.7
st9MTBY4d2abHPJpycQ58UG2zaikBaeUBmo5ShNs8bBUmYW4F,68.7
stAnu32tuGC7HXRJ4gHBNt3LbjQ4AMeNkUGVJouNUPhQcRqYK,68.5
st8dgBBpkycZSBZ2zjZ9tsg1yafmD5BtNJ9rKzPHaWH6UPnuh,68.4
stAPHgFPVFfmTgqSqQZjytXefRMwamJk9b8QBx7rJV4Pu86AC,68.3
st8osg9LX1Q7XXUChyiWyqvUA8egiWjcZYhrvEEpT1iLTD4kj,68.3
st8GE9Tqbn3DFEKwS5bMBG9DhkFcD4a6Ccav6fFTJ5siVhbMT,68.3
st6gEzTbzNSBJwZdrdT6iR4HiK2LDnvqeshLMKs5dnWXih6y9,68.1
st9o19n5ZnWaiGsrg6k3se72bupULLrwyTgsorsB8WjSXDDU7,68
st7AsdRb8ZrioxcyFyCtWjxxDqLKfzwjWtBUbxHd8NAEsFwuY,67.8
st8BJtws4wH8R3qD1Jiwd83Hw5VCLhWdzSBZvJV5xsgzNvcun,67.7
st7sCQWgZ1PBaVbLmfecSqtU8yupAmhGfAD3JCy4Bb9Ugk8m3,67.7
st9m85gD5HGdpTGP6K9fRgEyzPeTdjyJXEPJjw8H5Zp5iQ9JV,67.2
st7GqbpKC4PgKmNbbQQ376qafmsmQvBbqGZbe7j3YfGiPDKu8,67.2
stBPSijAibh2GWN4RuVrAwuoPehaxD2VM34PWBFTkzp8PYzcF,67.1
st9wHz7qMvnLKNSpcGdMjE6cp439PqMpFFVoCVt7PJb2Ki6pU,67
st6W8ZzX4VWH7FuXL17fqGfhDoG9766KuKDWDaA28AJcgKtZu,67
st9fubqj4b9XaU1JsmVfKrQbr6LbXpvc8n6aHuimoAVzAwQGC,66.8
st8Uikvk2tqSKm1bDYR7psEyrD9YoU7kA6n4Dz89TrK1ofC72,66.7
st9dK4ivN75tX2UxzGgeKj5GzSXNfocaZ54RCk6z6Vko2GNXa,66.6
stAwAqCUwTeR4b4DX3AXJJzohA5ESeiweSTAArhyija15SwXD,66.5
st7GdGh3R7Ucmsx3gqNwKzE393pQKi9ZzXv6WdxuiVH72E4xP,66.5
stAtuQQ95Co4QiePA7ThvhvK6p6N8hfQyz6arFhXwaGie6cbd,66.4
stAaReLvrTcBUxE3Ui57a2yVD2CcyykECc9GV7sov35Yi2Wfv,66.3
st6Z5TSBpW6so9QEtkCyZbi3L6xgaL67iKxYYBDdXyZ2RQzBD,66.3
stBXVHRD1geHqoMd3R2dbTwE1KnwXqj7FS28ZFXQm1qfhSFGL,66.2
stAqemNDHF7sBVMz4SGfZQEA7nyGwMGHiwN1vtCN2SE7QdyKv,66.1
st8j3oTd55QJABJU2LzBVRJ4t1gSWZZkusyQGeKBU5cJmviVL,66.1
st6x8VjDyXpzr1Y3uxeZof3EAiu8tDzDs6DM8GH4UoDMv5Yk5,66.1
st9QDMLhUxUfjGaCEnA9w8Q6onizfscmGSdi49z5JVZrmGZLF,66
st6NhBmAnB7B6QNtAncnGcueVk2caxssAiYeroBuw2ZJEEw7o,65.9
stBypxGtTHGEafp1Khxj5nBFqnoYJkzY85rixn8yxfL5zQAUt,65.8
stAsys6XPPdB6ubbpxyhMV9KXXs2x6G7S2BdeTUnUzzWzCwG8,65.8
st8rZ26VUhccDyAW2JknBko7xBygngfcBtHkWUf2thMwBQK4H,65.8
st6mHTxNa7zrywW6hBFQ1pHsmQ6i1thJoaHiNB2pdsDGQ9Ct8,65.8
st6WBGiAxKKjoCiVPnoMAEaAxMRdVUFzqzdYQ7oC4CzmmHSV6,65.8
st7iq2sQPCVpobHrACAvdpxxCcvNr3vc62LWPmF6owfhqF7TH,65.7
st8g3F12zcTsxCEeUbLR6E1vGSHJM5nV4vJuWXMQHoP6gcsVF,65.5
st8VAYZ6M7Z79a1osuZ4qgJEYrBoRuXx8Mw24b4mvwjKUQoha,65.4
st6Muf1sU6KREcHv3Q7RhRZjZ22TMy7iRVT4AtsgAYQ5pt3AF,65.1
stB1mv14bgiGdqUP7Bd1jcKKzb9D6xJCz4fqWqzzYaZLQgZTz,64.9
stAhJ8otfybn1mYtagA7cNZq18JAWZESZ11djDAgph5wNNTsv,64.8
stBDACrZ9RVai9UtFTsb9umUL6jx5Nk15zZb1aEcpKC4CN8ux,64.7
st8uDnNWxFjiGrKLRiLHtKfkQ4XEC8UK9dpoTKcsTooU5NczZ,64.6
stAfMyn4gAqX2ttNMfzvLyQgnwBJLXTF5XSQ4xPFd8L1iJLfu,64.5
st9SzMTbay5Xhz9Miuhqh1ftY3VyV3krxLSUCR41AQTqE1Pjm,64.2
st92PisctHGjE93yqyo3aZgUPoqvMESQ6ZZY6fzhshhVYteBt,63.9
stBhZfUvuf3XQZDMHwBcTL4kgfAaS1wvq9uChQtAx6mzUZQJL,63.6
st8mA8ZgJGiayK3W38QmwNeuVnqmA6eHr368tQh2wEnjJSXU8,63.6
stAShbqoogrRR4kW4oe2wf6ZYzVK8TiuTLa74g1QS86Q7xN7K,63.4
st9aCmByjCHaT48t2tr6uzzZkNpYmu1gL3z4dgoFyRGpp2vF5,63.4
st71B2p9uofVUTPuPoSyun3DBRcwcff3AmX3ehvaUcVHgw3Hi,63
stAd2qHhXZqa6RdqJQoogtkdwaNTHh7GFyUuopz9r1qBT3RG4,62.9
st6jFXY49vme13exhCDKBX8vgMgWFJcxVDzXfBgehcNVfrDKQ,62.9
st9PBV8ppfM2Zz2rsDvXdpRHzVaHVetUK74eYeqQGCdJjV8LH,62.8
stC1hNti3gX5dXNJfeWkQqL2dU2ouSiq25AcJEaXkSGvpVjWW,62.7
st7PnptiP7iMTkCdxUWknQDVW7oVCEJuyvqTKwCM8aotbP3EY,62.7
stBbrFy5sW5UHWRsoDpwbpt16LipnPjFiJyFTyz75VWgmqRMh,62.2
stBCXaUEpKeTE67xPFTUEFiimFBS79WXYdxFJ3WeetGMJGDrb,62.2
st6x4A1XqTjTG2WMt2WdWedfgkYsrySowbRpoP6yMvE9F6aWc,62.2
st7Q7TFv5ntTwCaS5miL233bCCZ67ZpTn8GnSJDWcRpSEGRdy,62.1
stA4hg66UcToALMvCu86qcCUMCKvB8XoibWYoBRVy4rM6njJC,61.9
stBuyxKxXr2G4fMyR4xWkq45kSNWTRXu88rCeu5kmKbhRHzzt,61.8
stAiUZd6iwHMALt9a31wA1mHdg6tadvwX84KNNmsTKY9DnZKw,61.7
st8yegTZrAV61r6uiVDoqgAejRDp22ds1TChU6yHAK66jLSGw,61.6
st6GfXzou9wqC4S8jG32Vno2oUdDnLeGNU2ax2HLtDf1BY4qk,61.5
st8QNQEx1EqJ6WLzwmikPJqMRXvoJ8s8sTbHj9VzQPCNFMPoV,61.4
st6T8HX2JyMfGRuUHTe1prPTwgPDhYNTi3DfVnMrbiDvyX7R8,61.3
st9ydSu2entHgDqgzVdqxjfpkpKyHBsCQYd1fy2ADqxNahMUL,61.1
st9J7iBbqWUaUS2MdkhnN1GjiJ2THKDDz6Vc9UEVByo7TooHP,61.1
st7mCFZL2i5kzjp4ifdyq5AXcYEzw9DGEti4Y79SjamznLcs6,61
st7YQV6kKp6JiEFoVgQQmdE7VU5qy9cQ89JhAKrv98HZxAEov,61
st9wbJ2o7MWZPyPPJkdD4MMcR9kc8cFEnqN8xNU7n6XWrMTCo,60.9
stB1pefyUgWCHfskQprQU6D5q4xSjhvA8mxPF7x4ycMGrbMTy,60.8
st6jMBKzAbXbx4cP9p6ZyFeP3skade9ShHkHmWN2vbwboL4pC,60.8
st6id2pW3suFaH8cHCiGen3JTe72zF8nrckfD63729Sc6KZds,60.8
st7PkVX3qSEZvQabakdiD8Pc9Jt1uAVeCnoH1QwwLySKCfN78,60.6
st8fexEzaynakUevaCdNRR4ZTf7FhCkt6t74vJiNQrCYraV58,60.4
st6YhekfBZ2LXia7dvRAAesHHnNpwpiGVt4SEbk91yo2g9Dxu,60.3
stAd6f7L93mEm26WPE2WNfntbvu1n5qTzGCC7SLYJLFWjogaP,60.2
stA5htPnrVGc8uVcRbbF7pkGFs4UXbiEXSmPQQyme8wVesn1S,60.2
st7mwuJGnbNYQM96yUXhkpsFqk14ybQByzzcMqAB1BYZpZ8oN,60.2
st797nKAGsNwHDQbzEsddXTGCQBMGJzpquRR9cTVagGMnopZb,60.1
st88qpJHKqxtLk8d56CPefRHnqSvRq2M37Y83QUUH1Hjrhg4c,59.9
st7NHUiizSNdoRsH82FeXu1JVEwekd4qsy8aHJkQLr732ucPn,59.9
st6T4FagFaDkqqfeUt5WwRi27gWmtKkkPteHeZyXQrbpzX8B7,59.9
st8rDWC3KYMmTqAC8YoR5f4r8QqaQUG3TZshPFsXBcEMPRVnh,59.8
st7ogYw5FbLny1ds9Lme48buPoRMRGYEC3zw5x5XGpayosuCB,59.8
stBsYTpFWXKRokXcTfLrtUCKdsiDwuB6NPrGnSo2j4GkNh7f9,59.6
st6GzGVkBDeoBgcqZu5ACMq596QKeUgCMnnBwH3w1ncyekDpi,59.4
st87krPPdChjG2Vwb4tJVSyw4CYG3w4PGtaskLnMTiEhLDvmi,59.3
st7JccWAstASKp7zvQmawMK5xafyWq7UDFXPtkdNyorXnEbjp,59.3
st92kAVacRNd168ZCFiZHXbbwdVooPnYKSwAgc3fJwiRe29Qq,59.1
stB9rkzV4feHa4jo6fBi3qyVh8bBJzwEBo1RBmsqizcQJK56R,59
st92KuoV11ueJKJhaW7vRZfWPcFNVx2eh6cKE7Yd57NWPDM8B,59
st9fCwrTKam9ySuUgkLWYG3JEriw1EKuWFPwaxSCx4QCyYhJH,58.6
st98QZLMsjCmmRBpRaXkh8d2UaKXehEn7htBq4FY9dfWeK4Kn,58.1
st93BoCvewPB1eqwckbkCAEqX3vBzHQdTVdmP1muCBzvtMSbo,58.1
st7HB21NcNM4ygdkNeNRw6nHuAVURHVPiGWecFZ7BNyz2tm6o,58
st76Y2Cuf8VFoGcJXbxX7PkjgNBqWnGpX1bMAXLHTmE19s7oV,58
stBNbUwdR7vY79byqTzR92nBz3Chx5ZwFMNvNYbbrztqokq6R,57.9
st8qtRifsXdeqV5XemQSkW5WuvEb5BuNx8gHpf1tg3a1ZXoBb,57.8
st7zwTCx5NKMDSBZmKmNVGLbZMkCfPbYKWWXaaB981HYaC125,57.8
st92vHfYZkRco3kpRKKjPEmGUU16En1iJEZc28G3Z6a3K5Gw6,57.7
st8Vx9mDv81BR6s7XnCS37hSnUdUHwr4c3mmnXrMZMScfKygb,57.6
st76Unm6k9xLxkjy9PRCXs4YknX6VRXb8x43aKMcW8VBnx8bk,57.4
stAWrR3BbhMP69fmSgmzzVVLqvkfRmHXsb4xrmjrNFMffJtbf,57.3
st7fu2aRDSatrAUPHWVXWcH3uQXxaRtLh8ZDwAGy4wJCxs4p3,57.3
st9JdXH9ucayejJPJ6riXDtM23F2KUDuriUzFi2p1yJ4ksitz,57.2
st6WN9sKMqmqYEaPaFFnrQFWvogjsAv97WTxV33PexTJ9yuSn,57.1
stAiDGGWUxHDXTdKqQQ8Tvzy7fuWsKadDsJvce9zo9eDGyQ6F,57
st9o3jgzQStAmpX2X1qJwVfrqiRopRe4eKjsEzvE7AzH2kHwg,57
st95w3bb8CEYJikjxH4jb9ZNQoi3ELFEH7AsQKJ9C6sZpcKwA,57
st8qtkLHiXWJhaZr85cVzx33Snf8khUyQb8xFpnE2dqi2fLR4,57
st8d5Ravs8AxVuCNgoQDrut4CNScptdyDFrXmG1U75YShGMRi,57
stBXdQvprVDejbpcV2JQ6L9UsDb1df8hbGuDshfojWwSNasv9,56.9
stBAaKBk4tvs9JvzsK2RQAyDXFp4xgeBo48ouWZtNcYweCMKB,56.9
st7TR2joj5aRvbfvPWKbYbA986oYU5a3iaFd98fT4NAFbK43r,56.7
st6dKGjw9ehnr91q8NbXo2wL4BhwnP8EKb4xVCzibPzmMFSWR,56.7
st8E2ePpCJhPs29j612n7FHSgPQbcecLACy1Tp5bL3LiYZ5hb,56.6
st9QKP5goMeUkiarDXTLmVRARvqjYmzvZNgfNYXqavxemFSV6,56.5
st7uhdNtiWyK9j3PryBErrwWPZVkYmymaz8NrGY3GTubu451B,56.5
stB7cE3Zax2RFHwXCAu2RYdPzbYX8sSmz1j1bRRtQCKyuEupv,56.4
st9QMSmebfdHCcuyTsiYqAKuKh8Hwivsv4UPfcfQ241taL2HM,56.4
stAvb5r73ZivrTocVsaWofPGjZsH2UMU47vMsbWpgp2F3UNdi,56.3
stA7xrjdTEdh8HT1nfN2bpjae96CTH2Ry1d7PHaosHs2yoerA,56.2
st7Mnkj3U6k5xt8uVDsT1TxG6HZAj1xCfJaBHHzZuKJvRV1zR,56.2
stBLmQnycitj729yAhFqXAi9a9qNkytDRrXZhQC4b7hc4XX9v,56.1
st97ZJQaxhEwczWpWVFwwJXQdeTRrej4qE177rFzqixrBTMYX,56.1
st7pV48ejouoNMhkfTf6zi5yeTjvei7dRmU9tSxpbRkEf4UZN,56.1
st6wwqkeBgwJPkmt5jrCity3gdBHu4Ru7f3hUBWwX29zY217X,56.1
st9yzQEHJeavqBdMCfj95q6M52siWuZ7jWzG6d2u57yQxSX4Y,56
st7xJA9ggbXQKpDws6M6mSJqvsMiVvUQyx4EM8JyCpYWsvmqT,56
st6Qg3e55xH1vYyckzzRvpz8HB7r3nfQjf4Uc1tkXyAtEWWkn,56
stBReb3u4KX2QyN8xaaG7ir5GfvaViEUEF8AbJtCN4japcgD2,55.9
stAVCiAMMtge85QZrPfw26TLMK7MceiQSoc4KXZW2KsJhZRNG,55.9
stA5EBTgaVJuVpRwk7vgu8t2oCy3bzU3CWrrzFaneRGfTkHR8,55.9
st9dHA3iyUW58vVRrL3xoUV27Vr18sXUD5GbLcHgKXC6r2KKm,55.9
st8mCYD4FSWm1p4keR8JrBwpd7LYkgtdyjB8phyHPJn7vxTBw,55.9
st8JzUAP2GALta6ihvTncGQBa2XSruT2zYvJaxkBZwrRicunP,55.9
st7fo3jL1QTF99bFPcpWVvPtd1NwbNu28YEPEYCDQa6um7cZU,55.9
st6gdaNjooqt33GYJNA6VVSxqqzjKG9JN5UGZyg2wiaeZCwVi,55.9
stBbtAznU7YN97nAxMDHqaFXJHZ96LSBfGdQoBDBHP1Q1JsoD,55.7
st9JPBCMKYnympuPtDL3BKSgg56gDAvFqBgRsR8Q5WkVPG22F,55.7
st7mbVQQ4jF9LVPyriRoELUu5HXA1DMxtackuP6FFJ1i5kdaj,55.7
st6zECD4NtmqGpvvBA48vhsEDGRPQkUoph3KCtbMeXwKrtj4u,55.7
st82tcXrvGwxQUWdXsnBTihDjrJWWnHyB9yePfASaAp9dmssQ,55.6
st7oc6Ecivm5twHCnqwdYBqoj1TG9rjUqq4K8RrH15nDpGp97,55.6
st9f13LKgMzWSVPTufJkxAvRRUU4i1ohwFtW6aagq4RfrPVBX,55.4
stAXvYYYsCagbC2qhSV2R5pViQ82HWYXmiLym3cp4hTEkTC6C,55.3
st9tKx7mBTuugr32W8gqpfRPyEQ3yus4iAqKmc8jpxgmcmep9,55.3
stAxxgQARhMrXnZdRtDZNc71SMyvyPERBHF8q2Jg3ZdALdsKR,55.2
stAHkQPtdCukFXQJGcmtT1TJ4Y9AKPpgH2Hy8Kc8FrmFb2Jpa,55.2
